Results for N = 40
Iteration,v_true,alpha_true,tau_true,v_est,alpha_est,tau_est,bias_v,bias_alpha,bias_tau,squared_error
777,1.268995,1.203849,0.393526,1.193015,1.162009,0.432407,0.075979,0.041840,-0.038881,0.009035
778,1.131524,1.940872,0.419289,1.381548,2.131260,0.221696,-0.250024,-0.190388,0.197594,0.137803
779,0.933813,0.552989,0.469146,0.747423,0.542484,0.469554,0.186390,0.010505,-0.000408,0.034852
780,1.624138,1.590458,0.325483,1.177151,1.473559,0.362281,0.446987,0.116899,-0.036798,0.214817
781,0.592127,1.209741,0.167632,0.707388,1.370395,0.085981,-0.115261,-0.160654,0.081650,0.045762
782,0.577430,1.985547,0.423558,0.222944,1.818685,0.336156,0.354486,0.166862,0.087403,0.161142
783,1.436476,0.930223,0.133004,1.351815,0.914890,0.132896,0.084660,0.015333,0.000108,0.007402
784,1.258394,1.777168,0.211140,1.292549,1.505482,0.247210,-0.034155,0.271686,-0.036070,0.076281
785,0.698808,0.921458,0.443143,0.617915,0.826693,0.481037,0.080893,0.094765,-0.037894,0.016960
786,0.521305,0.667324,0.169846,0.913735,0.677483,0.159411,-0.392430,-0.010158,0.010434,0.154213
787,1.387655,0.726703,0.278661,1.165257,0.727134,0.255834,0.222398,-0.000431,0.022827,0.049982
788,1.711761,0.891879,0.380310,3.836767,1.800150,0.296747,-2.125006,-0.908271,0.083563,5.347590
789,1.227378,1.699058,0.444806,1.178676,1.650929,0.491532,0.048702,0.048129,-0.046727,0.006872
790,1.014272,0.626602,0.158028,1.837435,0.673092,0.156004,-0.823163,-0.046490,0.002024,0.679763
791,1.900913,0.731225,0.298379,2.236143,0.775711,0.291172,-0.335230,-0.044486,0.007208,0.114410
792,1.990378,1.655552,0.195179,2.044908,1.791553,0.136009,-0.054530,-0.136002,0.059170,0.024971
793,1.160278,1.456362,0.184343,1.207563,1.611436,0.103739,-0.047285,-0.155074,0.080604,0.032781
794,1.601542,1.017614,0.356904,1.189362,0.923699,0.379964,0.412180,0.093915,-0.023060,0.179244
795,1.633226,0.673992,0.167040,1.688614,0.732413,0.157766,-0.055388,-0.058421,0.009274,0.006567
796,1.098117,0.952051,0.398460,1.605353,0.965892,0.398603,-0.507236,-0.013841,-0.000143,0.257480
797,1.628642,1.298781,0.251920,1.666160,1.318736,0.149496,-0.037518,-0.019954,0.102425,0.012297
798,1.558412,1.211884,0.158060,1.848550,1.359068,0.120815,-0.290138,-0.147184,0.037245,0.107231
799,1.805417,0.517795,0.470889,2.281831,0.481461,0.484879,-0.476414,0.036334,-0.013990,0.228486
800,1.173231,1.517740,0.484705,1.105713,1.402350,0.583739,0.067517,0.115390,-0.099034,0.027681
801,1.524314,0.561526,0.467085,0.858103,0.472513,0.481989,0.666212,0.089013,-0.014905,0.451983
802,1.456136,1.934275,0.272714,1.600660,1.839516,0.367560,-0.144524,0.094760,-0.094845,0.038862
803,1.877063,1.787534,0.233987,2.108735,1.737326,0.256281,-0.231672,0.050207,-0.022294,0.056690
804,0.900632,0.647415,0.361737,1.673707,0.656395,0.378638,-0.773075,-0.008979,-0.016901,0.598012
805,1.086731,1.659727,0.399636,1.241405,1.567506,0.388512,-0.154675,0.092221,0.011125,0.032553
806,1.601470,1.383086,0.177970,2.245979,1.631165,0.213438,-0.644509,-0.248078,-0.035467,0.478192
807,1.006110,1.535417,0.171967,0.836493,1.478509,0.150907,0.169617,0.056908,0.021059,0.032452
808,1.321419,1.509203,0.432676,1.458998,1.333730,0.507511,-0.137579,0.175473,-0.074835,0.055319
809,0.517942,0.646548,0.141563,0.158470,0.631563,0.153687,0.359473,0.014986,-0.012124,0.129592
810,1.168913,0.829124,0.213319,0.614672,0.831054,0.209857,0.554241,-0.001930,0.003462,0.307199
811,0.789619,0.535551,0.136777,1.489127,0.568989,0.112571,-0.699508,-0.033439,0.024206,0.491016
812,1.907758,1.484908,0.434184,1.913928,1.538428,0.517738,-0.006169,-0.053519,-0.083554,0.009884
813,1.925733,1.457124,0.383230,1.884698,1.562287,0.396409,0.041035,-0.105162,-0.013179,0.012917
814,0.679966,1.784661,0.151963,0.868156,1.998029,0.116990,-0.188190,-0.213368,0.034973,0.082165
815,1.484592,1.849846,0.326428,1.450344,2.030166,0.319299,0.034248,-0.180320,0.007128,0.033739
816,1.950748,1.844002,0.378261,1.863308,1.966160,0.265688,0.087441,-0.122158,0.112574,0.035241
817,0.880004,1.200433,0.474473,0.331012,1.224925,0.423736,0.548992,-0.024492,0.050737,0.304566
818,1.458171,1.884043,0.210553,1.827763,2.004396,0.290135,-0.369592,-0.120353,-0.079581,0.157417
819,1.140475,1.855087,0.407952,1.128595,1.724188,0.582953,0.011880,0.130899,-0.175001,0.047901
820,0.985106,0.742949,0.129599,0.769685,0.804276,0.099829,0.215421,-0.061327,0.029769,0.051054
821,1.665659,1.074199,0.233062,1.816998,1.070948,0.246239,-0.151339,0.003251,-0.013177,0.023088
822,0.590088,1.933409,0.205866,0.284455,1.795806,0.253532,0.305633,0.137602,-0.047666,0.114618
823,1.160862,1.237583,0.471435,0.943147,1.164837,0.524050,0.217715,0.072746,-0.052616,0.055460
824,1.415453,0.767663,0.296823,1.389915,0.790417,0.288310,0.025538,-0.022754,0.008513,0.001242
825,0.715809,1.653061,0.187355,0.700788,1.567681,0.276919,0.015021,0.085380,-0.089564,0.015537
826,1.465007,1.868914,0.386160,1.762114,2.079072,0.439238,-0.297107,-0.210158,-0.053078,0.135256
827,0.654931,0.609379,0.328538,0.743761,0.545155,0.334792,-0.088830,0.064224,-0.006254,0.012055
828,0.875895,1.168823,0.458605,0.921493,1.051989,0.509190,-0.045599,0.116834,-0.050585,0.018288
829,0.723281,1.460503,0.473157,0.593881,1.426712,0.430673,0.129400,0.033791,0.042485,0.019691
830,1.496909,0.899655,0.380022,1.420261,0.870800,0.413456,0.076648,0.028855,-0.033433,0.007825
831,1.856926,1.361960,0.306153,1.712778,1.282843,0.267647,0.144149,0.079118,0.038506,0.028521
832,1.909867,1.236019,0.274423,1.861137,1.180582,0.323824,0.048730,0.055437,-0.049401,0.007888
833,1.766074,1.671406,0.414153,1.773482,1.660259,0.484480,-0.007409,0.011147,-0.070327,0.005125
834,1.310193,0.504961,0.481662,0.807145,0.502345,0.486520,0.503048,0.002616,-0.004858,0.253088
835,1.726965,1.223100,0.326898,1.591138,1.380914,0.300582,0.135827,-0.157814,0.026316,0.044047
836,1.902563,1.038377,0.372734,2.442847,1.205331,0.345334,-0.540283,-0.166954,0.027400,0.320530
837,1.100922,1.448409,0.483530,1.164392,1.489706,0.534026,-0.063470,-0.041297,-0.050496,0.008284
838,0.636000,1.301939,0.484370,0.933994,1.324165,0.403784,-0.297994,-0.022226,0.080586,0.095788
839,0.620685,1.189459,0.406603,0.566607,1.289937,0.357277,0.054078,-0.100478,0.049326,0.015453
840,1.471689,0.764927,0.115732,1.201419,0.705248,0.132632,0.270270,0.059680,-0.016899,0.076893
841,1.076246,0.786505,0.378353,1.131511,0.856731,0.359038,-0.055266,-0.070226,0.019315,0.008359
842,1.844691,1.445926,0.243704,2.018745,1.458549,0.234920,-0.174054,-0.012624,0.008785,0.030531
843,0.627294,1.449187,0.394130,0.722198,1.342292,0.429517,-0.094904,0.106895,-0.035387,0.021686
844,0.709914,0.789639,0.387896,0.259569,0.773092,0.392042,0.450346,0.016547,-0.004147,0.203102
845,1.389418,1.233849,0.125197,1.610044,1.208607,0.087497,-0.220626,0.025242,0.037700,0.050734
846,1.310828,0.961596,0.313576,1.795364,1.083852,0.296778,-0.484536,-0.122256,0.016798,0.250004
847,1.751375,1.173961,0.498333,1.765039,1.244859,0.505495,-0.013664,-0.070898,-0.007162,0.005265
848,0.555564,0.584082,0.415111,0.567412,0.532736,0.429223,-0.011848,0.051345,-0.014112,0.002976
849,0.564222,0.677281,0.422841,1.054099,0.587268,0.449287,-0.489878,0.090012,-0.026446,0.248782
850,1.500975,1.187556,0.371231,0.934330,1.037536,0.409709,0.566645,0.150020,-0.038478,0.345073
851,1.811383,0.723430,0.331738,2.658552,0.826474,0.292684,-0.847169,-0.103044,0.039054,0.729839
852,1.887224,0.555317,0.156636,2.661584,0.520853,0.181718,-0.774360,0.034463,-0.025082,0.601451
853,1.480747,1.206829,0.467208,2.358223,1.553527,0.461207,-0.877475,-0.346697,0.006001,0.890198
854,0.568703,1.551945,0.152215,0.140701,1.426217,0.156271,0.428001,0.125728,-0.004055,0.199009
855,0.758374,0.574937,0.222935,0.725695,0.558727,0.223175,0.032679,0.016210,-0.000240,0.001331
856,1.690546,1.184277,0.168276,1.905532,1.153077,0.191797,-0.214987,0.031200,-0.023521,0.047746
857,1.386564,1.726700,0.142532,1.391865,1.804993,0.068797,-0.005301,-0.078292,0.073736,0.011595
858,1.245715,1.698763,0.188229,1.065530,1.627923,0.128285,0.180185,0.070840,0.059944,0.041078
859,1.706680,1.139317,0.424608,2.104303,1.193890,0.423219,-0.397623,-0.054572,0.001390,0.161084
860,1.973289,1.517597,0.229694,2.943459,2.346476,0.251582,-0.970170,-0.828879,-0.021888,1.628749
861,1.963780,1.363951,0.154932,1.987851,1.481217,0.176295,-0.024071,-0.117267,-0.021363,0.014787
862,1.754641,1.689653,0.405691,1.866676,1.962612,0.309368,-0.112036,-0.272960,0.096323,0.096337
863,1.389628,1.003256,0.148298,2.249725,1.116717,0.081145,-0.860097,-0.113461,0.067153,0.757150
864,0.711855,1.122731,0.378518,0.937022,1.172450,0.329730,-0.225167,-0.049719,0.048788,0.055553
865,1.330112,1.157992,0.470270,1.199480,1.155746,0.487448,0.130632,0.002245,-0.017178,0.017365
866,0.561048,0.649952,0.438947,0.897413,0.689804,0.429775,-0.336364,-0.039853,0.009172,0.114813
867,1.418662,1.666492,0.106252,1.538544,1.632911,0.186418,-0.119882,0.033582,-0.080166,0.021926
868,1.230451,0.509524,0.171765,1.789923,0.541588,0.162111,-0.559472,-0.032063,0.009654,0.314130
869,0.633712,1.477634,0.454766,0.213091,1.418554,0.461353,0.420621,0.059080,-0.006587,0.180456
870,1.124333,1.711118,0.409025,1.381296,1.590698,0.525299,-0.256962,0.120419,-0.116274,0.094050
871,1.538537,0.809240,0.355930,0.788925,0.784662,0.339418,0.749613,0.024578,0.016512,0.562796
872,1.284630,1.118047,0.475236,1.269861,1.091690,0.461757,0.014770,0.026357,0.013478,0.001094
873,1.415807,0.556432,0.172000,1.069659,0.578726,0.168868,0.346148,-0.022294,0.003132,0.120325
874,1.249831,1.925447,0.350877,1.326068,2.220429,0.326062,-0.076236,-0.294982,0.024814,0.093442
875,1.673875,1.021780,0.101828,1.724138,1.006069,0.105508,-0.050263,0.015712,-0.003680,0.002787
876,0.853459,0.676262,0.312080,1.771306,0.782640,0.274174,-0.917848,-0.106378,0.037906,0.855198
877,0.643526,1.042852,0.404451,0.459336,1.112097,0.354178,0.184190,-0.069245,0.050273,0.041248
878,1.309584,0.828914,0.408133,1.392991,0.887847,0.395190,-0.083407,-0.058932,0.012943,0.010597
879,1.488991,0.914640,0.177488,1.333876,0.927195,0.166349,0.155115,-0.012555,0.011139,0.024342
880,1.694919,1.527866,0.487430,1.720108,1.460552,0.563604,-0.025188,0.067314,-0.076175,0.010968
881,1.211619,0.764486,0.368057,1.849948,0.749370,0.403822,-0.638328,0.015116,-0.035765,0.408971
882,0.564673,1.467291,0.214026,0.499670,1.462740,0.327155,0.065003,0.004551,-0.113129,0.017044
883,1.152007,1.001442,0.422061,0.835188,1.014499,0.385853,0.316819,-0.013057,0.036208,0.101856
884,1.637612,0.564976,0.396167,1.683069,0.503424,0.414050,-0.045457,0.061552,-0.017884,0.006175
885,1.887292,0.763831,0.414197,2.135311,0.726169,0.422477,-0.248019,0.037662,-0.008280,0.063000
886,1.227592,0.674098,0.458032,2.069676,0.669812,0.455818,-0.842084,0.004285,0.002214,0.709128
887,1.582105,1.389060,0.230389,2.019272,1.814298,0.176659,-0.437168,-0.425238,0.053730,0.374830
888,0.798127,1.515279,0.230274,1.114171,1.391705,0.287727,-0.316044,0.123574,-0.057453,0.118455
889,1.668463,0.989198,0.139226,1.302940,1.063974,0.035945,0.365523,-0.074776,0.103280,0.149865
890,1.606622,1.804829,0.250213,2.159890,3.197735,0.023617,-0.553268,-1.392906,0.226596,2.297637
891,0.830994,1.206485,0.293763,0.923849,1.049306,0.366064,-0.092855,0.157180,-0.072301,0.038555
892,1.835733,0.717412,0.471155,1.598208,0.773843,0.456676,0.237525,-0.056431,0.014479,0.059812
893,1.182486,1.080995,0.154562,1.751550,0.990323,0.194203,-0.569064,0.090672,-0.039641,0.333626
894,1.579732,1.448032,0.490222,1.761884,1.671187,0.385144,-0.182153,-0.223156,0.105079,0.094020
895,0.803316,0.690818,0.376884,0.138266,0.723849,0.367183,0.665051,-0.033031,0.009701,0.443477
896,0.589478,0.704752,0.440661,0.416331,0.726058,0.432417,0.173146,-0.021306,0.008244,0.030502
897,1.187868,0.756802,0.237430,1.048971,0.696766,0.248249,0.138897,0.060036,-0.010818,0.023014
898,1.829613,1.405454,0.415819,1.892257,1.556046,0.401837,-0.062644,-0.150592,0.013982,0.026798
899,1.456999,1.417292,0.167974,1.405743,1.563035,0.072445,0.051256,-0.145742,0.095530,0.032994
900,1.955204,1.782506,0.134590,2.125741,1.723428,0.252035,-0.170537,0.059078,-0.117445,0.046367
901,1.785461,1.233820,0.498266,1.883738,1.166418,0.497262,-0.098277,0.067403,0.001004,0.014202
902,1.387371,1.755484,0.211668,1.593360,1.847943,0.212635,-0.205989,-0.092459,-0.000967,0.050981
903,1.595027,1.604268,0.198662,1.664103,1.509706,0.177907,-0.069076,0.094562,0.020754,0.014144
904,0.990944,1.369201,0.456729,1.371263,1.264966,0.434079,-0.380319,0.104234,0.022650,0.156020
905,1.387657,0.723455,0.329480,1.214257,0.798349,0.279677,0.173401,-0.074894,0.049803,0.038157
906,0.507616,1.970276,0.116023,0.651251,2.128665,0.241307,-0.143634,-0.158389,-0.125284,0.061414
907,1.205979,1.652910,0.113448,1.548991,1.621899,0.151623,-0.343012,0.031011,-0.038175,0.120076
908,1.296683,1.218904,0.419207,1.366776,1.269119,0.403271,-0.070094,-0.050215,0.015936,0.007689
909,1.731937,1.178662,0.196205,2.144741,1.372864,0.146400,-0.412804,-0.194202,0.049804,0.210603
910,1.337730,0.518634,0.392715,1.245750,0.496921,0.387806,0.091981,0.021713,0.004908,0.008956
911,1.924901,0.699068,0.218316,2.149626,0.806931,0.190045,-0.224725,-0.107863,0.028271,0.062935
912,1.471460,0.636094,0.291913,2.403555,0.809597,0.249746,-0.932095,-0.173502,0.042167,0.900682
913,0.957255,1.554957,0.443169,0.794108,1.745724,0.324678,0.163147,-0.190768,0.118491,0.077049
914,1.620930,0.536620,0.281936,1.046518,0.488119,0.282818,0.574412,0.048501,-0.000882,0.332303
915,1.657753,1.811299,0.262144,1.645159,1.789759,0.224819,0.012593,0.021539,0.037325,0.002016
916,1.684788,1.055631,0.285718,1.575186,0.984390,0.351706,0.109602,0.071241,-0.065988,0.021442
917,1.450103,1.790574,0.128279,1.412805,2.084108,0.052039,0.037298,-0.293534,0.076240,0.093366
918,1.840152,0.999359,0.113086,1.814691,1.072310,0.094737,0.025461,-0.072950,0.018349,0.006307
919,1.138853,0.904684,0.478438,1.184144,0.927769,0.451562,-0.045291,-0.023085,0.026876,0.003306
920,1.313653,1.691718,0.415077,1.700053,1.731969,0.515977,-0.386401,-0.040251,-0.100900,0.161106
921,0.621439,1.821271,0.394304,0.552322,1.755137,0.344766,0.069117,0.066134,0.049538,0.011605
922,0.582218,1.917983,0.369861,0.233079,1.739604,0.286353,0.349138,0.178380,0.083508,0.160691
923,1.831967,0.666450,0.246236,1.833112,0.599315,0.261175,-0.001145,0.067134,-0.014939,0.004732
924,1.428700,1.048357,0.170107,1.811300,1.213065,0.187359,-0.382599,-0.164709,-0.017252,0.173809
925,1.338186,0.600509,0.383735,2.141957,0.577398,0.433784,-0.803772,0.023111,-0.050050,0.649088
926,0.807069,1.971877,0.195453,0.986280,1.972980,0.298655,-0.179211,-0.001102,-0.103201,0.042768
927,0.670337,1.217740,0.475659,0.661661,1.280562,0.389494,0.008676,-0.062822,0.086165,0.011446
928,1.370179,1.938656,0.183918,1.245333,1.764368,0.235765,0.124847,0.174288,-0.051848,0.048651
929,1.617525,0.838156,0.241085,2.086819,0.831218,0.260079,-0.469293,0.006938,-0.018994,0.220645
930,0.901037,1.520340,0.210858,1.043628,1.485776,0.193941,-0.142591,0.034564,0.016917,0.021813
931,0.595054,1.017840,0.294491,0.285078,1.060344,0.304415,0.309976,-0.042504,-0.009924,0.097990
932,1.290024,0.684064,0.383930,1.286193,0.753698,0.344003,0.003831,-0.069633,0.039927,0.006458
933,1.517462,1.299283,0.216906,1.351580,1.283388,0.206792,0.165883,0.015895,0.010114,0.027872
934,1.431427,1.699856,0.478146,1.465029,1.714850,0.436442,-0.033602,-0.014994,0.041704,0.003093
935,1.713194,1.911314,0.126251,1.900560,1.927622,0.096543,-0.187366,-0.016308,0.029708,0.036255
936,1.837855,1.186811,0.132068,1.126465,1.097915,0.147762,0.711390,0.088896,-0.015694,0.514224
937,1.846919,0.932559,0.482651,1.595778,0.868726,0.505684,0.251140,0.063833,-0.023033,0.067677
938,0.664047,0.913914,0.378833,0.742393,0.984503,0.315561,-0.078345,-0.070588,0.063272,0.015124
939,1.244493,1.812490,0.308275,1.500284,1.674554,0.491657,-0.255791,0.137936,-0.183382,0.118084
940,1.440914,0.939754,0.487830,0.598736,0.853174,0.523620,0.842178,0.086581,-0.035791,0.718042
941,1.312152,0.698041,0.238680,1.698764,0.646713,0.267658,-0.386612,0.051329,-0.028978,0.152943
942,1.165790,1.467027,0.216607,1.283413,1.516200,0.174118,-0.117623,-0.049173,0.042489,0.018058
943,0.594424,1.807691,0.192931,0.777281,2.231626,0.105317,-0.182857,-0.423936,0.087614,0.220835
944,1.921173,1.467008,0.264677,2.583275,2.673643,0.090788,-0.662102,-1.206635,0.173889,1.924584
945,1.014189,1.469077,0.230523,0.775440,1.416760,0.244832,0.238749,0.052317,-0.014310,0.059943
946,1.390036,1.545295,0.436763,1.899682,1.928514,0.422635,-0.509646,-0.383218,0.014128,0.406794
947,1.167884,0.956124,0.152782,1.100078,0.881211,0.201657,0.067807,0.074913,-0.048875,0.012598
948,1.684022,0.757606,0.204003,2.141117,0.908829,0.170755,-0.457095,-0.151224,0.033248,0.232910
949,1.226365,1.956086,0.407900,1.047748,1.857231,0.499511,0.178616,0.098855,-0.091611,0.050069
950,0.570978,1.029681,0.282371,0.366770,1.105501,0.271787,0.204208,-0.075820,0.010584,0.047562
951,0.749545,1.886197,0.384725,0.825203,1.879050,0.223713,-0.075658,0.007147,0.161012,0.031700
952,0.927870,1.959809,0.435733,1.161797,1.891229,0.483100,-0.233928,0.068581,-0.047368,0.061669
953,1.539289,1.499534,0.161394,1.579331,1.590740,0.231665,-0.040042,-0.091206,-0.070271,0.014860
954,0.856858,0.561727,0.226650,0.564660,0.535333,0.242520,0.292198,0.026394,-0.015870,0.086328
955,0.689710,0.890611,0.173799,0.345767,0.874232,0.169110,0.343943,0.016378,0.004689,0.118587
956,1.343731,0.552034,0.226778,1.856804,0.591668,0.223707,-0.513073,-0.039635,0.003071,0.264824
957,1.015771,1.059372,0.315947,0.485277,1.052648,0.243380,0.530494,0.006724,0.072566,0.286735
958,0.743896,0.952340,0.468174,0.499768,1.022126,0.423716,0.244129,-0.069786,0.044458,0.066445
959,1.106843,1.249125,0.158154,0.994123,1.244074,0.209158,0.112720,0.005052,-0.051004,0.015333
960,1.187061,0.980327,0.101718,0.909435,0.931675,0.114082,0.277626,0.048652,-0.012365,0.079596
961,1.607742,1.963402,0.232512,1.617542,2.264894,0.153645,-0.009800,-0.301493,0.078867,0.097214
962,1.558177,1.210866,0.215931,1.517022,1.143425,0.240328,0.041155,0.067441,-0.024397,0.006837
963,1.916014,1.971035,0.329491,1.672598,1.760398,0.348912,0.243416,0.210636,-0.019421,0.103996
964,0.720625,1.347847,0.462752,1.074738,1.289890,0.463831,-0.354113,0.057957,-0.001079,0.128756
965,1.163158,1.533720,0.392656,0.959732,1.615657,0.284519,0.203427,-0.081937,0.108137,0.059790
966,1.850262,0.709135,0.320384,1.380517,0.613754,0.358749,0.469745,0.095381,-0.038365,0.231229
967,0.962123,1.102445,0.436351,1.060740,1.165943,0.379432,-0.098617,-0.063498,0.056919,0.016997
968,1.168959,0.638722,0.122013,0.473732,0.638084,0.113335,0.695227,0.000638,0.008679,0.483416
969,1.461969,1.375147,0.188858,1.203238,1.288688,0.133670,0.258731,0.086460,0.055188,0.077463
970,1.903498,0.916891,0.109019,1.966389,0.989585,0.087612,-0.062892,-0.072695,0.021408,0.009698
971,1.307618,1.168187,0.368623,0.982535,1.118141,0.385729,0.325084,0.050046,-0.017105,0.108477
972,0.631065,1.267681,0.177780,1.120790,1.547659,-0.008050,-0.489725,-0.279978,0.185830,0.352751
973,0.976637,1.407617,0.477361,0.841675,1.305270,0.556340,0.134962,0.102347,-0.078979,0.034927
974,1.862670,1.041597,0.159178,1.916999,1.015082,0.172941,-0.054328,0.026516,-0.013762,0.003844
975,1.780706,1.054445,0.249132,1.718946,1.132037,0.214223,0.061760,-0.077592,0.034909,0.011054
976,0.926976,1.027033,0.491009,1.017623,1.079586,0.441977,-0.090648,-0.052554,0.049033,0.013383
977,1.811453,0.631398,0.391141,1.701325,0.645739,0.400588,0.110128,-0.014341,-0.009447,0.012423
978,1.166331,1.988896,0.421474,1.182713,1.857783,0.480128,-0.016382,0.131112,-0.058654,0.020899
979,0.932951,1.708509,0.488144,0.909287,1.705290,0.436089,0.023664,0.003220,0.052055,0.003280
980,1.135748,1.844643,0.155827,0.749150,1.650887,0.039601,0.386598,0.193756,0.116226,0.200508
981,1.380770,0.629117,0.183114,1.676275,0.578306,0.208930,-0.295505,0.050811,-0.025816,0.090572
982,1.211920,1.801289,0.494655,1.062055,2.068843,0.392820,0.149865,-0.267554,0.101835,0.104415
983,0.599174,1.940143,0.402446,0.643371,1.922316,0.421617,-0.044197,0.017827,-0.019171,0.002639
984,0.632672,1.114191,0.465764,0.369243,1.098100,0.461620,0.263430,0.016091,0.004144,0.069671
985,1.121771,1.333721,0.384099,0.974023,1.127912,0.457511,0.147748,0.205809,-0.073412,0.069576
986,1.632866,0.705391,0.174403,1.849830,0.668582,0.185141,-0.216964,0.036809,-0.010739,0.048544
987,1.072654,1.330800,0.116893,1.073330,1.444661,0.067492,-0.000675,-0.113861,0.049401,0.015405
988,1.739372,1.751878,0.221566,1.422548,1.766060,0.102694,0.316824,-0.014182,0.118872,0.114709
989,1.338922,1.195178,0.110736,1.139563,1.085296,0.131821,0.199359,0.109882,-0.021085,0.052263
990,0.503670,0.894016,0.482411,0.708783,0.873383,0.511459,-0.205113,0.020633,-0.029048,0.043341
991,1.751365,1.208812,0.361525,1.654252,1.176308,0.364356,0.097113,0.032503,-0.002831,0.010495
992,1.839030,1.125735,0.296755,1.774310,1.096714,0.320395,0.064720,0.029021,-0.023641,0.005590
993,1.531765,0.867125,0.147742,0.914861,0.798906,0.155592,0.616904,0.068219,-0.007850,0.385286
994,0.915826,1.991499,0.126690,1.084096,2.026781,0.213594,-0.168270,-0.035281,-0.086904,0.037112
995,1.618348,1.371599,0.326230,1.611007,1.363883,0.383512,0.007341,0.007716,-0.057282,0.003395
996,1.802519,1.441994,0.290416,2.132191,1.718214,0.184600,-0.329673,-0.276220,0.105816,0.196179
997,1.541368,0.679376,0.305010,1.500474,0.732177,0.295292,0.040893,-0.052801,0.009719,0.004555
998,1.362896,1.767920,0.165139,1.356463,1.619819,0.181833,0.006433,0.148101,-0.016694,0.022254
999,0.587766,0.979522,0.451327,0.593948,1.042245,0.441360,-0.006183,-0.062723,0.009967,0.004072
1000,0.703246,0.744963,0.209068,1.101365,0.769316,0.191508,-0.398119,-0.024353,0.017560,0.159400
