Results for N = 10
Iteration,v_true,alpha_true,tau_true,v_est,alpha_est,tau_est,bias_v,bias_alpha,bias_tau,squared_error
522,0.963936,1.999393,0.387548,1.145422,1.918267,0.492262,-0.181486,0.081126,-0.104714,0.050484
523,1.288543,1.653747,0.429336,1.404175,1.564780,0.355405,-0.115631,0.088967,0.073931,0.026751
524,0.610626,1.958570,0.356935,0.476240,1.779141,0.077872,0.134386,0.179428,0.279063,0.128131
525,1.174962,1.520163,0.237806,2.250114,3.069514,0.007686,-1.075152,-1.549350,0.230119,3.609393
526,1.816940,1.670394,0.355918,3.117542,2.215449,0.273170,-1.300602,-0.545054,0.082747,1.995496
527,0.772945,1.949397,0.273047,0.863503,1.605430,0.555437,-0.090559,0.343967,-0.282389,0.206258
528,1.866068,0.583119,0.149664,1.319260,0.642252,0.125503,0.546808,-0.059133,0.024161,0.303080
529,0.729523,0.746986,0.229064,1.270570,0.666864,0.216112,-0.541047,0.080121,0.012952,0.299319
530,1.563998,1.019035,0.476362,1.854188,0.747656,0.622594,-0.290190,0.271379,-0.146233,0.179241
531,1.842389,1.768901,0.200242,1.941220,3.557945,-0.290151,-0.098831,-1.789044,0.490393,3.450932
532,1.452586,1.326262,0.150068,0.326309,1.242581,0.133920,1.126277,0.083681,0.016148,1.275763
533,0.954237,1.300217,0.301029,0.821195,1.031786,0.383011,0.133042,0.268431,-0.081982,0.096476
534,0.752954,1.912410,0.161678,0.722416,1.918970,-0.150093,0.030538,-0.006560,0.311771,0.098177
535,1.488099,1.580949,0.342056,0.842178,1.646083,0.222328,0.645922,-0.065134,0.119728,0.435792
536,1.763795,1.345427,0.430095,2.747600,2.513741,0.262789,-0.983805,-1.168314,0.167305,2.360821
537,0.542560,0.568193,0.356581,1.730402,0.489654,0.377492,-1.187842,0.078539,-0.020911,1.417574
538,1.365157,1.476695,0.406784,1.313002,1.673435,0.336292,0.052154,-0.196740,0.070491,0.046396
539,1.124880,1.458487,0.299215,1.563269,1.405532,0.446616,-0.438389,0.052955,-0.147400,0.216716
540,1.440746,0.934507,0.482660,1.557105,0.890302,0.631201,-0.116359,0.044205,-0.148541,0.037558
541,1.224417,1.707032,0.373996,0.610521,1.387827,0.619692,0.613896,0.319205,-0.245695,0.539126
542,0.946151,0.609460,0.123965,0.701430,0.578055,0.158977,0.244721,0.031404,-0.035012,0.062100
543,1.159408,1.226377,0.181609,2.443610,2.826456,-0.083215,-1.284202,-1.600079,0.264824,4.279558
544,1.409990,0.968874,0.387345,1.499813,0.924312,0.506361,-0.089822,0.044562,-0.119016,0.024219
545,1.601300,1.791166,0.490150,1.525207,1.440608,0.564572,0.076093,0.350558,-0.074422,0.134220
546,0.696149,1.055810,0.324660,0.435687,0.930634,0.316781,0.260462,0.125176,0.007880,0.083572
547,0.978674,1.199709,0.206989,2.468860,2.797549,-0.078702,-1.490186,-1.597840,0.285691,4.855365
548,0.871878,0.645217,0.216085,0.000000,nan,nan,0.871878,nan,nan,nan
549,1.076225,1.423066,0.199308,0.570428,1.485371,0.178469,0.505796,-0.062305,0.020839,0.260146
550,1.797961,0.739549,0.230974,1.192775,0.710358,0.208450,0.605186,0.029191,0.022524,0.367610
551,1.366531,0.969072,0.405249,4.323736,1.597404,0.341832,-2.957206,-0.628332,0.063416,9.143889
552,1.247398,1.272087,0.299504,1.646805,1.334235,0.321045,-0.399407,-0.062147,-0.021541,0.163852
553,0.962811,0.534764,0.478093,2.284643,0.606788,0.468912,-1.321833,-0.072024,0.009181,1.752513
554,1.258167,1.950030,0.186058,1.983351,3.482367,0.186066,-0.725184,-1.532337,-0.000008,2.873948
555,1.029343,0.575811,0.297958,3.570067,0.615457,0.306209,-2.540725,-0.039647,-0.008251,6.456923
556,1.823509,1.481390,0.288235,2.941636,2.347930,0.316970,-1.118126,-0.866540,-0.028735,2.001924
557,1.305036,1.770759,0.272371,1.194720,1.839112,0.175772,0.110316,-0.068353,0.096599,0.026173
558,1.823684,1.591262,0.405543,2.595694,2.660851,0.291926,-0.772011,-1.069588,0.113617,1.752929
559,1.048906,1.100872,0.328113,1.202802,1.152554,0.254905,-0.153896,-0.051681,0.073208,0.031714
560,0.791983,1.329834,0.129413,0.789644,1.073012,0.487787,0.002339,0.256822,-0.358374,0.194395
561,1.256383,1.646606,0.211888,2.029204,3.403677,-0.252625,-0.772821,-1.757071,0.464514,3.900322
562,1.983636,1.520598,0.147524,1.432782,1.533537,0.085538,0.550854,-0.012939,0.061986,0.307450
563,1.962624,1.090856,0.417959,3.059213,2.257690,0.230124,-1.096589,-1.166835,0.187835,2.599292
564,1.008628,1.908423,0.401986,1.280726,1.715608,0.628930,-0.272098,0.192815,-0.226944,0.162718
565,0.798587,1.263684,0.300031,0.339888,1.192936,0.258932,0.458698,0.070748,0.041099,0.217099
566,0.567955,0.705555,0.233216,0.000000,nan,nan,0.567955,nan,nan,nan
567,1.210616,1.185483,0.342504,1.815690,1.210132,0.432076,-0.605074,-0.024649,-0.089572,0.374745
568,1.273259,0.991949,0.345227,0.813158,1.041984,0.297983,0.460100,-0.050035,0.047244,0.216428
569,0.743753,1.985924,0.395728,0.829397,2.649182,-0.056866,-0.085644,-0.663258,0.452594,0.652088
570,0.948852,1.004560,0.431316,0.965692,0.877399,0.515565,-0.016841,0.127161,-0.084249,0.023551
571,1.298510,1.563110,0.219916,0.562147,1.507253,0.027618,0.736363,0.055857,0.192298,0.582329
572,1.723623,1.052537,0.369523,1.393237,0.995017,0.351415,0.330386,0.057520,0.018107,0.112791
573,1.969847,1.375553,0.418702,1.233108,1.124228,0.250040,0.736739,0.251325,0.168662,0.634396
574,1.587986,1.532065,0.110659,3.066734,2.252153,0.014480,-1.478747,-0.720088,0.096179,2.714471
575,1.211885,1.950606,0.413162,1.225228,1.793318,0.689474,-0.013343,0.157288,-0.276312,0.101266
576,1.664243,1.366452,0.388560,2.209178,3.126391,-0.013222,-0.544935,-1.759939,0.401782,3.555770
577,1.375285,0.755768,0.351610,2.155224,1.019488,0.325905,-0.779939,-0.263720,0.025705,0.678514
578,1.429604,1.761751,0.159110,2.020468,3.418394,-0.003856,-0.590864,-1.656644,0.162966,3.120146
579,1.521090,0.547356,0.479282,0.855624,0.473882,0.522749,0.665466,0.073474,-0.043467,0.450133
580,0.664843,0.528406,0.225477,-0.950339,0.426653,0.234036,1.615182,0.101753,-0.008559,2.619241
581,0.727147,1.535750,0.264151,1.253786,1.752471,0.004085,-0.526639,-0.216721,0.260066,0.391951
582,1.662458,1.880781,0.449127,2.657873,2.598603,0.301531,-0.995414,-0.717821,0.147596,1.527901
583,1.603756,0.593422,0.155233,4.947676,0.444092,0.196728,-3.343920,0.149330,-0.041495,11.205821
584,0.811013,0.987574,0.364891,0.869910,0.974006,0.367957,-0.058897,0.013568,-0.003066,0.003662
585,1.288216,0.970629,0.169273,0.000000,nan,nan,1.288216,nan,nan,nan
586,1.868186,1.013491,0.241715,1.256304,1.103471,0.184374,0.611883,-0.089980,0.057341,0.385785
587,1.657985,1.581387,0.357324,2.452160,2.816600,0.173587,-0.794176,-1.235213,0.183737,2.190226
588,1.539970,1.415115,0.176906,2.892524,2.387795,0.217266,-1.352554,-0.972681,-0.040361,2.777138
589,0.869779,1.337130,0.189947,1.243631,1.114715,0.424174,-0.373852,0.222415,-0.234227,0.244096
590,1.959366,0.946422,0.215602,1.464688,0.946478,0.226756,0.494678,-0.000056,-0.011155,0.244831
591,0.810917,1.557482,0.226816,0.915143,1.514839,0.213648,-0.104226,0.042643,0.013168,0.012855
592,1.023205,1.900551,0.418162,1.915827,3.605104,0.458798,-0.892622,-1.704553,-0.040636,3.703927
593,0.910186,0.682811,0.370649,2.732360,0.804149,0.381435,-1.822174,-0.121338,-0.010786,3.335156
594,1.069541,1.970241,0.427351,1.212026,1.812853,0.435261,-0.142485,0.157388,-0.007910,0.045135
595,1.931913,1.706924,0.216181,2.206391,3.130340,-0.045664,-0.274478,-1.423416,0.261845,2.170015
596,0.931446,1.571212,0.238545,0.492524,1.720318,-0.104106,0.438922,-0.149106,0.342652,0.332295
597,1.163564,0.884666,0.291632,1.585106,0.874575,0.335315,-0.421542,0.010091,-0.043684,0.179707
598,0.803102,1.307867,0.473210,0.970226,1.428837,0.456449,-0.167124,-0.120970,0.016760,0.042845
599,1.544257,0.705909,0.346271,2.814028,0.780811,0.317514,-1.269771,-0.074902,0.028757,1.618757
600,1.380246,0.863687,0.367934,2.018980,0.686631,0.433215,-0.638734,0.177056,-0.065282,0.443592
601,1.296562,1.456917,0.120996,2.650401,2.605928,0.129731,-1.353839,-1.149011,-0.008734,3.153183
602,1.119952,1.576037,0.140218,1.351514,1.625751,0.087991,-0.231562,-0.049714,0.052227,0.058820
603,1.656149,0.507772,0.320141,1.626832,0.520827,0.323984,0.029317,-0.013055,-0.003843,0.001045
604,1.893650,1.110361,0.474013,0.866239,0.978135,0.480192,1.027411,0.132227,-0.006179,1.073095
605,1.817599,1.216173,0.179782,1.810627,1.213516,0.134031,0.006972,0.002657,0.045752,0.002149
606,1.945871,0.981752,0.358359,0.525294,0.771882,0.423684,1.420577,0.209869,-0.065325,2.066352
607,1.861905,0.634191,0.329653,0.000000,nan,nan,1.861905,nan,nan,nan
608,1.302728,1.584677,0.474668,1.155319,1.199923,0.624652,0.147409,0.384753,-0.149984,0.192260
609,1.869845,0.762597,0.452898,2.322322,0.946133,0.458310,-0.452478,-0.183535,-0.005412,0.238450
610,0.763683,1.879452,0.498869,0.637756,2.173706,0.232484,0.125927,-0.294254,0.266385,0.173404
611,1.095492,1.243076,0.474643,2.752925,2.508878,0.407880,-1.657433,-1.265802,0.066763,4.353799
612,1.943197,1.889060,0.450697,2.852645,2.421175,0.419732,-0.909448,-0.532116,0.030965,1.111202
613,0.513901,1.351943,0.142920,0.348443,1.163648,0.231054,0.165458,0.188295,-0.088133,0.070599
614,1.974491,0.926842,0.495640,2.203813,0.997010,0.451371,-0.229322,-0.070168,0.044269,0.059472
615,1.314951,1.240869,0.475424,2.096664,1.047962,0.487328,-0.781713,0.192906,-0.011904,0.648430
616,1.776590,1.202031,0.177125,1.211685,1.144104,0.167100,0.564904,0.057927,0.010025,0.322573
617,0.668970,0.743741,0.283566,0.000000,nan,nan,0.668970,nan,nan,nan
618,0.885897,0.779299,0.394647,0.581595,0.697161,0.394276,0.304303,0.082138,0.000371,0.099347
619,1.686151,1.351672,0.402913,2.778031,2.486205,0.163831,-1.091879,-1.134534,0.239082,2.536527
620,0.763242,1.784220,0.458817,1.913601,3.609298,0.246811,-1.150358,-1.825078,0.212006,4.699180
621,1.740485,1.272921,0.134695,0.647450,1.308670,-0.084215,1.093035,-0.035749,0.218910,1.243925
622,1.503884,0.777172,0.156245,1.592391,0.870574,0.100480,-0.088507,-0.093402,0.055765,0.019667
623,0.985403,0.872071,0.204314,0.000000,nan,nan,0.985403,nan,nan,nan
624,0.853282,1.630635,0.481614,1.041268,1.331352,0.731750,-0.187986,0.299283,-0.250136,0.187477
625,0.952919,1.584324,0.104574,1.222160,1.797821,-0.001790,-0.269241,-0.213497,0.106365,0.129385
626,1.480525,1.539153,0.124850,2.255884,3.061662,-0.128040,-0.775359,-1.522509,0.252889,2.983169
627,0.677337,0.960210,0.262167,0.000000,nan,nan,0.677337,nan,nan,nan
628,1.253781,1.842678,0.381423,1.175593,1.869035,0.211093,0.078188,-0.026357,0.170329,0.035820
629,0.966467,0.676124,0.466452,0.785756,0.516019,0.494953,0.180711,0.160104,-0.028501,0.059102
630,0.942556,1.421938,0.187651,2.110651,1.041017,0.508082,-1.168095,0.380921,-0.320431,1.612222
631,0.700353,0.729778,0.399094,-1.328349,0.637858,0.408868,2.028702,0.091920,-0.009774,4.124177
632,1.408608,1.123768,0.319694,1.667498,1.317678,0.346004,-0.258889,-0.193909,-0.026310,0.105317
633,1.206242,1.306277,0.365638,1.854378,1.184885,0.372074,-0.648136,0.121391,-0.006436,0.434857
634,0.827617,0.871198,0.401896,0.000000,nan,nan,0.827617,nan,nan,nan
635,1.809703,0.622805,0.278699,0.894815,0.453128,0.348359,0.914888,0.169678,-0.069660,0.870663
636,1.555649,0.617154,0.325667,2.980616,0.737171,0.355835,-1.424967,-0.120017,-0.030167,2.045844
637,0.592637,1.321474,0.302195,0.315551,1.284944,0.370917,0.277086,0.036529,-0.068723,0.082834
638,1.359053,0.724779,0.231247,1.707548,0.811863,0.161150,-0.348496,-0.087084,0.070097,0.133946
639,1.280512,0.674360,0.182161,0.715769,0.566475,0.211044,0.564744,0.107885,-0.028884,0.331409
640,1.374722,0.636412,0.304150,1.885193,0.735359,0.308662,-0.510472,-0.098947,-0.004512,0.270392
641,1.713038,1.180148,0.305299,0.754320,1.123261,0.340928,0.958718,0.056888,-0.035628,0.923647
642,1.185198,0.586605,0.284951,2.120962,0.653616,0.263865,-0.935764,-0.067011,0.021086,0.880590
643,1.710373,1.584920,0.258379,2.280979,3.027978,0.101039,-0.570606,-1.443058,0.157340,2.432763
644,1.724680,1.618707,0.331325,1.073150,1.291799,0.156409,0.651530,0.326908,0.174915,0.561955
645,0.567935,1.016793,0.125504,0.000000,nan,nan,0.567935,nan,nan,nan
646,1.991185,1.901874,0.127608,1.419512,1.547873,0.141956,0.571674,0.354001,-0.014348,0.452333
647,1.900663,0.547602,0.263547,1.385535,0.611531,0.247508,0.515129,-0.063929,0.016039,0.269702
648,1.653458,1.648742,0.491333,2.433743,2.837915,0.531044,-0.780285,-1.189173,-0.039711,2.024554
649,1.468821,1.130543,0.497143,1.578387,1.392070,0.422071,-0.109566,-0.261527,0.075072,0.086037
650,1.073719,1.804430,0.462707,2.277879,3.032099,0.256085,-1.204159,-1.227669,0.206622,2.999864
651,1.063468,1.524096,0.364717,0.872779,1.588367,0.221528,0.190689,-0.064272,0.143189,0.060996
652,1.308950,1.480301,0.239108,1.583943,1.387186,0.319046,-0.274993,0.093115,-0.079939,0.090682
653,0.767710,1.305888,0.311537,1.287070,1.077093,0.579396,-0.519360,0.228794,-0.267859,0.393830
654,1.591787,0.834035,0.101389,1.105297,0.766579,0.088691,0.486490,0.067456,0.012698,0.241384
655,0.534103,0.947544,0.369400,0.971041,0.872567,0.511941,-0.436938,0.074978,-0.142541,0.216854
656,1.316668,1.297900,0.429344,2.732975,2.527193,0.355260,-1.416307,-1.229293,0.074084,3.522573
657,0.871268,1.019240,0.210260,0.799733,1.059476,0.115503,0.071535,-0.040237,0.094757,0.015715
658,1.906116,1.587536,0.145138,1.710953,1.284211,0.197594,0.195163,0.303325,-0.052456,0.132846
659,1.714217,1.128861,0.406421,1.893480,1.160416,0.327800,-0.179262,-0.031555,0.078622,0.039312
660,1.825635,0.523469,0.182433,3.979083,0.552194,0.215185,-2.153448,-0.028725,-0.032753,4.639235
661,0.651345,0.550364,0.339114,0.950541,0.426563,0.347769,-0.299196,0.123802,-0.008655,0.104920
662,1.554929,0.573014,0.396216,2.384775,0.581310,0.365827,-0.829845,-0.008296,0.030389,0.689635
663,1.103398,0.851509,0.186908,0.975216,0.868831,0.181505,0.128182,-0.017322,0.005402,0.016760
664,1.795595,0.584666,0.301558,3.246169,0.676867,0.294884,-1.450574,-0.092201,0.006675,2.112711
665,0.933895,1.723679,0.392607,0.733030,1.891183,0.462409,0.200865,-0.167503,-0.069802,0.073276
666,0.978356,1.396877,0.369013,2.129389,3.243538,0.159097,-1.151034,-1.846661,0.209916,4.779102
667,0.980998,0.952647,0.157304,1.759900,0.787712,0.270049,-0.778902,0.164935,-0.112745,0.646604
668,1.490319,0.831564,0.220200,0.512174,0.791655,0.211004,0.978145,0.039909,0.009196,0.958444
669,0.591436,1.922780,0.451886,0.383858,2.207324,-0.044882,0.207579,-0.284543,0.496768,0.370832
670,1.867366,1.438990,0.270880,2.110344,1.041169,0.384175,-0.242978,0.397821,-0.113294,0.230135
671,1.243431,1.958435,0.476635,1.874456,3.684673,0.096259,-0.631024,-1.726237,0.380375,3.522772
672,1.507014,1.678707,0.227494,0.646134,1.311335,0.200009,0.860880,0.367372,0.027485,0.876832
673,1.124487,0.723826,0.250584,0.000000,nan,nan,1.124487,nan,nan,nan
674,1.631624,1.210278,0.439736,1.273429,1.088631,0.464823,0.358195,0.121647,-0.025086,0.143731
675,0.951105,1.561365,0.422310,1.042676,1.329554,0.661618,-0.091571,0.231811,-0.239307,0.119390
676,1.872112,1.343579,0.487114,2.719542,2.539676,0.352041,-0.847430,-1.196097,0.135074,2.167031
677,1.335930,0.701139,0.197143,2.160416,0.641679,0.202293,-0.824486,0.059460,-0.005150,0.683339
678,0.805005,1.470059,0.468890,2.310492,2.989300,0.516931,-1.505487,-1.519241,-0.048040,4.576894
679,1.770700,0.638696,0.389834,1.314975,0.644345,0.393702,0.455725,-0.005649,-0.003868,0.207732
680,0.785722,0.902692,0.369469,-0.454006,0.893083,0.298204,1.239728,0.009609,0.071265,1.542097
681,1.404383,1.810431,0.175265,1.082589,2.029601,-0.004160,0.321794,-0.219170,0.179425,0.183780
682,1.642545,1.586458,0.323540,2.284304,3.023570,0.094526,-0.641760,-1.437112,0.229015,2.529595
683,1.219091,1.804211,0.233186,2.136220,3.233167,0.185341,-0.917128,-1.428956,0.047845,2.885329
684,1.935530,0.523001,0.474864,0.907831,0.446630,0.523052,1.027698,0.076370,-0.048188,1.064318
685,1.943116,0.675974,0.499829,1.809251,0.468314,0.507630,0.133865,0.207660,-0.007801,0.061104
686,1.218381,0.863890,0.341761,0.000000,nan,nan,1.218381,nan,nan,nan
687,0.806770,1.872690,0.320832,1.089282,2.017132,0.193666,-0.282512,-0.144442,0.127165,0.116847
688,1.663271,1.070993,0.313460,0.937023,0.904245,0.363787,0.726248,0.166748,-0.050327,0.557774
689,1.038889,0.892342,0.305127,1.037533,0.816646,0.300545,0.001356,0.075696,0.004582,0.005753
690,1.245916,0.647912,0.492527,3.373479,0.651323,0.528703,-2.127563,-0.003411,-0.036175,4.527844
691,1.204236,1.759597,0.465732,0.850377,1.630211,0.368443,0.353858,0.129386,0.097289,0.151422
692,1.056057,1.120895,0.325010,1.563066,0.886907,0.443799,-0.507009,0.233988,-0.118789,0.325919
693,0.831911,0.718884,0.204310,1.253573,0.675906,0.255739,-0.421662,0.042978,-0.051429,0.182291
694,1.902137,1.368714,0.267031,3.492685,1.977492,0.211691,-1.590547,-0.608777,0.055340,2.903513
695,0.728617,0.994798,0.251936,-0.583727,0.694614,0.434686,1.312344,0.300183,-0.182750,1.845754
696,1.750044,1.248952,0.361843,2.701790,2.556363,0.202972,-0.951746,-1.307411,0.158871,2.640382
697,1.527270,0.885990,0.428637,0.861191,0.983867,0.354388,0.666078,-0.097877,0.074249,0.458753
698,1.949762,1.462542,0.296238,2.639343,2.616846,0.059820,-0.689581,-1.154304,0.236418,1.863833
699,0.752350,1.692463,0.167706,0.972113,2.260256,-0.111659,-0.219763,-0.567793,0.279366,0.448730
700,1.580470,1.232474,0.466760,2.773497,2.490270,0.291302,-1.193026,-1.257795,0.175458,3.036146
701,1.313205,1.462714,0.123493,3.036049,2.274916,0.174891,-1.722843,-0.812202,-0.051398,3.630502
702,0.550736,1.770046,0.478075,0.826097,1.678126,0.568289,-0.275361,0.091921,-0.090214,0.092412
703,1.502323,1.646508,0.264957,2.236161,3.088666,0.050791,-0.733838,-1.442158,0.214165,2.664204
704,1.763817,0.847150,0.382868,3.443534,0.638073,0.511712,-1.679717,0.209078,-0.128844,2.881764
705,0.513712,1.258599,0.249280,0.397468,1.020120,0.375445,0.116244,0.238479,-0.126165,0.086303
706,1.426753,1.500132,0.346608,0.825280,1.679788,0.205879,0.601473,-0.179655,0.140728,0.413851
707,1.224806,1.231782,0.102645,1.291061,1.073764,0.147015,-0.066255,0.158018,-0.044370,0.031328
708,1.327465,0.517776,0.311767,0.966758,0.419407,0.325074,0.360707,0.098369,-0.013307,0.139963
709,0.912111,1.966219,0.106857,1.735089,3.980634,-0.775314,-0.822978,-2.014415,0.882172,5.513386
710,1.719736,1.511049,0.422467,1.739457,1.263167,0.506450,-0.019721,0.247883,-0.083983,0.068888
711,1.864660,0.660525,0.138526,1.231032,0.688282,0.096981,0.633628,-0.027758,0.041544,0.403981
712,0.723346,0.787898,0.310582,0.520342,0.779228,0.360257,0.203004,0.008670,-0.049675,0.043753
713,1.722822,0.900987,0.258759,1.055404,0.802818,0.188561,0.667417,0.098169,0.070197,0.460010
714,1.059577,1.109041,0.326001,1.292605,1.072481,0.376774,-0.233028,0.036560,-0.050773,0.058217
715,1.985350,0.838786,0.373617,2.716647,0.808800,0.392004,-0.731297,0.029986,-0.018387,0.536033
716,1.771801,1.480604,0.443288,1.017859,1.361971,0.379919,0.753941,0.118633,0.063369,0.586517
717,1.639379,0.640251,0.251706,0.000000,nan,nan,1.639379,nan,nan,nan
718,1.329052,0.584172,0.103780,1.935077,0.437863,0.133672,-0.606025,0.146310,-0.029892,0.389566
719,0.757075,1.249788,0.273564,1.172046,1.182799,0.391918,-0.414970,0.066989,-0.118354,0.190696
720,1.676564,1.348785,0.443184,1.512992,1.452238,0.371182,0.163573,-0.103453,0.072003,0.042643
721,0.643043,1.292239,0.117021,2.272204,3.039672,-0.026971,-1.629161,-1.747433,0.143992,5.728423
722,0.817126,1.802175,0.455022,1.747915,3.951424,-0.177868,-0.930790,-2.149249,0.632890,5.886189
723,1.213250,0.569843,0.129739,3.135213,0.700821,0.131791,-1.921963,-0.130979,-0.002052,3.711100
724,1.888377,1.848967,0.325404,1.459021,1.505958,0.519963,0.429356,0.343009,-0.194559,0.339855
725,0.549353,1.893150,0.225794,0.397395,2.132133,0.270368,0.151958,-0.238983,-0.044574,0.082191
726,1.942204,1.380554,0.400902,2.799755,2.466914,0.321329,-0.857551,-1.086360,0.079573,1.921904
727,1.569067,1.097444,0.130775,1.117115,1.240959,0.068993,0.451952,-0.143515,0.061782,0.228674
728,0.743675,0.860708,0.433860,0.558179,0.726407,0.532077,0.185497,0.134301,-0.098217,0.062092
729,1.083735,1.844789,0.232692,0.927452,1.494734,0.459865,0.156283,0.350055,-0.227173,0.198570
730,1.633414,0.709926,0.495391,2.895995,0.758711,0.485442,-1.262582,-0.048785,0.009949,1.596591
731,1.586245,1.251189,0.489729,1.958587,1.121842,0.457592,-0.372342,0.129348,0.032137,0.156402
732,0.580545,1.155632,0.435470,0.394929,1.026680,0.622725,0.185616,0.128953,-0.187255,0.086147
733,1.010889,1.653508,0.481943,1.233625,1.781112,0.581478,-0.222736,-0.127603,-0.099534,0.075801
734,1.095055,1.660332,0.111850,1.192684,1.842252,0.114461,-0.097629,-0.181920,-0.002611,0.042633
735,0.909991,1.988879,0.296241,0.679987,2.038706,-0.000497,0.230003,-0.049827,0.296738,0.143438
736,1.033717,1.911714,0.272739,0.873419,1.587204,0.217594,0.160298,0.324510,0.055145,0.134043
737,1.519542,1.491008,0.134278,1.736681,1.265186,0.296620,-0.217139,0.225822,-0.162342,0.124500
738,1.427924,1.697083,0.385243,2.176969,3.172648,-0.075348,-0.749045,-1.475565,0.460591,2.950505
739,0.623057,0.731331,0.384671,0.000000,nan,nan,0.623057,nan,nan,nan
740,1.450851,1.609483,0.226671,2.269318,3.043537,-0.018615,-0.818467,-1.434055,0.245286,2.786566
741,0.659826,0.507793,0.223307,0.743965,0.545005,0.219121,-0.084139,-0.037212,0.004186,0.008482
742,1.039876,0.904650,0.153003,-1.102542,0.768495,0.234062,2.142418,0.136155,-0.081059,4.615065
743,0.781088,1.173266,0.321896,1.103984,1.255719,0.282571,-0.322897,-0.082454,0.039325,0.112607
744,1.112066,0.539393,0.241566,0.719486,0.563548,0.259819,0.392580,-0.024156,-0.018253,0.155036
745,0.639596,1.397066,0.229772,1.308698,1.678940,0.329554,-0.669101,-0.281874,-0.099782,0.537106
746,1.077857,0.937771,0.255120,0.906458,0.934735,0.307949,0.171399,0.003036,-0.052829,0.032178
747,0.627049,1.851704,0.462083,-0.246517,1.644775,0.771088,0.873566,0.206929,-0.309005,0.901421
748,1.967260,1.357941,0.167833,2.776418,2.487650,0.130456,-0.809158,-1.129709,0.037377,1.932377
749,1.071098,0.708260,0.220453,0.000000,nan,nan,1.071098,nan,nan,nan
750,1.239686,0.594901,0.273871,-1.338819,0.632870,0.218500,2.578504,-0.037969,0.055370,6.653193
751,1.131654,1.226347,0.130769,2.215840,3.116992,-0.173704,-1.084186,-1.890645,0.304473,4.842702
752,0.877550,0.869885,0.350013,0.800994,1.057808,0.243039,0.076556,-0.187923,0.106974,0.052619
753,1.390710,0.793322,0.142789,1.227147,0.690462,0.173501,0.163563,0.102861,-0.030712,0.038276
754,0.956987,1.923235,0.232887,0.728597,1.902689,0.092294,0.228390,0.020546,0.140593,0.072350
755,1.430288,1.706115,0.231817,1.419632,1.547742,0.192467,0.010656,0.158373,0.039350,0.026744
756,1.002104,1.723213,0.443803,0.722017,1.920031,0.296788,0.280088,-0.196818,0.147016,0.138800
757,1.961338,0.704187,0.228266,1.285733,0.659000,0.256139,0.675605,0.045187,-0.027873,0.459261
758,1.920918,0.801277,0.225673,2.482922,0.884935,0.236705,-0.562003,-0.083658,-0.011032,0.322968
759,1.946862,1.953088,0.216579,1.210115,1.815715,-0.021884,0.736747,0.137373,0.238463,0.618532
760,1.542437,1.236511,0.330352,2.917219,2.367582,0.336599,-1.374783,-1.131071,-0.006248,3.169387
761,0.863636,1.064083,0.426598,0.951575,0.890416,0.473705,-0.087939,0.173667,-0.047107,0.040113
762,1.089403,0.670832,0.325540,0.000000,nan,nan,1.089403,nan,nan,nan
763,1.388341,1.318444,0.372685,1.099798,1.260499,0.304742,0.288543,0.057944,0.067943,0.091231
764,1.325149,1.929507,0.284649,2.175827,3.174313,0.299722,-0.850678,-1.244806,-0.015073,2.273422
765,1.562551,1.157682,0.216532,1.320855,1.049543,0.231482,0.241696,0.108139,-0.014950,0.070334
766,1.539253,1.728448,0.418263,2.360956,2.925406,0.203252,-0.821703,-1.196958,0.215010,2.154133
767,1.113712,1.248955,0.353334,2.766275,2.496770,0.109491,-1.652563,-1.247816,0.243844,4.347468
768,0.863032,1.487994,0.386095,0.609691,1.389716,0.388790,0.253340,0.098279,-0.002696,0.073847
769,1.683615,0.610948,0.496280,0.831414,0.487681,0.533945,0.852201,0.123266,-0.037665,0.742860
770,1.218852,1.101208,0.302645,2.009596,1.093366,0.280451,-0.790744,0.007841,0.022194,0.625830
771,1.880588,1.537563,0.317458,2.508948,2.752849,0.027214,-0.628360,-1.215286,0.290244,1.955997
772,1.686081,1.039294,0.458201,2.033022,1.080768,0.432907,-0.346941,-0.041473,0.025294,0.122728
773,1.305359,1.457271,0.133993,1.542387,1.424561,0.092217,-0.237028,0.032709,0.041776,0.058997
774,1.653431,1.486402,0.242004,1.502302,1.462572,0.258052,0.151129,0.023830,-0.016049,0.023666
775,1.470500,0.566445,0.493443,1.538375,0.550774,0.478269,-0.067876,0.015671,0.015175,0.005083
776,1.516208,1.099427,0.401073,0.869879,0.974041,0.373591,0.646328,0.125386,0.027482,0.434217
777,1.948575,1.145683,0.104219,1.614845,1.360641,-0.031846,0.333730,-0.214958,0.136065,0.176097
778,0.888108,1.266014,0.307519,0.327963,1.236315,0.368565,0.560145,0.029699,-0.061046,0.318371
779,1.370777,1.362853,0.278311,0.361525,1.121540,0.160602,1.009252,0.241313,0.117710,1.090677
780,1.086701,1.658513,0.335436,1.285832,1.708796,0.464330,-0.199131,-0.050282,-0.128894,0.058795
781,1.250699,1.017451,0.109825,0.793052,1.068402,0.167165,0.457647,-0.050951,-0.057340,0.215325
782,0.656824,1.123963,0.484691,0.642801,1.318134,0.348446,0.014023,-0.194171,0.136245,0.056462
783,0.674104,1.911014,0.156670,0.849461,2.586611,-0.312078,-0.175357,-0.675597,0.468748,0.706906
