Results for N = 4000
Iteration,v_true,alpha_true,tau_true,v_est,alpha_est,tau_est,bias_v,bias_alpha,bias_tau,squared_error
520,0.512801,0.949211,0.428924,0.535990,0.957031,0.430256,-0.023189,-0.007820,-0.001332,0.000601
521,1.674692,1.105717,0.262303,1.655661,1.098926,0.266920,0.019031,0.006791,-0.004617,0.000430
522,1.369931,1.482963,0.288802,1.351925,1.477282,0.286007,0.018006,0.005681,0.002795,0.000364
523,1.268970,1.641741,0.159712,1.239064,1.650906,0.147394,0.029906,-0.009165,0.012319,0.001130
524,1.096258,0.840389,0.399655,1.100133,0.838306,0.397540,-0.003876,0.002084,0.002115,0.000024
525,1.211657,1.273738,0.414390,1.179669,1.262624,0.418437,0.031988,0.011114,-0.004048,0.001163
526,1.636432,1.583766,0.284560,1.631432,1.583183,0.285467,0.005000,0.000583,-0.000907,0.000026
527,1.687872,0.969612,0.175139,1.707567,0.974380,0.176467,-0.019695,-0.004768,-0.001329,0.000412
528,1.655197,1.546912,0.183834,1.615021,1.551138,0.176402,0.040175,-0.004226,0.007432,0.001687
529,1.174958,1.337670,0.249880,1.145377,1.343247,0.243789,0.029581,-0.005576,0.006091,0.000943
530,1.366263,0.692518,0.477342,1.344046,0.684347,0.479445,0.022217,0.008172,-0.002104,0.000565
531,0.514522,1.715602,0.433720,0.456268,1.700072,0.440126,0.058254,0.015531,-0.006406,0.003676
532,1.009733,1.128721,0.374305,1.035999,1.140620,0.364889,-0.026266,-0.011899,0.009416,0.000920
533,1.105053,1.667965,0.315042,1.117105,1.653194,0.329679,-0.012052,0.014771,-0.014637,0.000578
534,0.989119,0.534860,0.414143,1.001078,0.534859,0.414952,-0.011959,0.000001,-0.000809,0.000144
535,1.883216,0.730537,0.481055,1.948557,0.733378,0.481731,-0.065340,-0.002841,-0.000676,0.004278
536,0.995376,1.444759,0.341201,0.960743,1.436446,0.340801,0.034632,0.008313,0.000400,0.001269
537,1.411756,1.800417,0.492069,1.405122,1.821986,0.483826,0.006633,-0.021569,0.008243,0.000577
538,0.806307,1.085954,0.313796,0.828158,1.085577,0.318316,-0.021851,0.000377,-0.004520,0.000498
539,0.782508,0.662958,0.327806,0.752188,0.662130,0.325979,0.030320,0.000828,0.001827,0.000923
540,1.177303,1.842116,0.137297,1.130168,1.816541,0.136653,0.047135,0.025575,0.000644,0.002876
541,0.656470,1.329360,0.112824,0.617532,1.327970,0.109243,0.038937,0.001390,0.003580,0.001531
542,1.533537,1.232920,0.174677,1.544496,1.233663,0.174739,-0.010959,-0.000743,-0.000063,0.000121
543,0.604237,1.944492,0.213527,0.650883,1.976054,0.207316,-0.046647,-0.031562,0.006211,0.003211
544,0.849559,1.489355,0.127992,0.847190,1.478537,0.143186,0.002369,0.010818,-0.015195,0.000354
545,0.586180,1.277798,0.168730,0.573797,1.275759,0.172590,0.012382,0.002038,-0.003860,0.000172
546,1.789561,1.116292,0.162814,1.809492,1.126394,0.161983,-0.019931,-0.010102,0.000831,0.000500
547,0.666116,1.304680,0.291300,0.703746,1.313976,0.285513,-0.037630,-0.009297,0.005787,0.001536
548,0.603144,1.932645,0.446280,0.590968,1.927382,0.434106,0.012176,0.005263,0.012174,0.000324
549,0.694898,0.808516,0.272880,0.737994,0.804693,0.272038,-0.043095,0.003822,0.000843,0.001873
550,1.564507,1.212170,0.341484,1.569035,1.217200,0.335470,-0.004527,-0.005030,0.006014,0.000082
551,1.908731,1.381238,0.300990,1.933413,1.387563,0.299728,-0.024682,-0.006325,0.001262,0.000651
552,1.527254,0.913161,0.102977,1.483398,0.911601,0.103573,0.043856,0.001561,-0.000596,0.001926
553,0.714038,0.595955,0.259695,0.724427,0.600087,0.259268,-0.010389,-0.004132,0.000427,0.000125
554,1.711349,1.288785,0.464121,1.675103,1.271343,0.461862,0.036246,0.017441,0.002259,0.001623
555,1.818859,1.190307,0.330453,1.822892,1.175529,0.338845,-0.004033,0.014777,-0.008392,0.000305
556,1.605936,0.931868,0.452398,1.644463,0.942920,0.447026,-0.038527,-0.011052,0.005371,0.001635
557,1.184460,1.550475,0.384659,1.190298,1.518115,0.401716,-0.005838,0.032360,-0.017057,0.001372
558,0.946173,1.419541,0.423994,1.007597,1.440690,0.416028,-0.061424,-0.021149,0.007966,0.004284
559,0.762689,0.873702,0.459986,0.737317,0.878503,0.457987,0.025372,-0.004801,0.001999,0.000671
560,1.599866,1.186742,0.464333,1.567001,1.179908,0.458890,0.032864,0.006834,0.005443,0.001156
561,0.775166,1.352923,0.257421,0.807650,1.356958,0.266962,-0.032484,-0.004035,-0.009542,0.001163
562,1.918531,0.859543,0.448216,1.908129,0.859346,0.448662,0.010402,0.000197,-0.000446,0.000108
563,0.910664,1.442125,0.216756,0.939662,1.439099,0.216427,-0.028998,0.003026,0.000329,0.000850
564,1.874445,1.547066,0.388964,1.861684,1.551283,0.384998,0.012760,-0.004217,0.003966,0.000196
565,0.825882,1.240231,0.496956,0.877909,1.236259,0.496648,-0.052027,0.003972,0.000308,0.002723
566,1.329236,1.992975,0.130613,1.319224,1.972487,0.139861,0.010012,0.020487,-0.009248,0.000605
567,0.657837,1.649809,0.230405,0.662402,1.646475,0.227916,-0.004565,0.003333,0.002489,0.000038
568,1.176404,0.879150,0.302426,1.206513,0.875572,0.303759,-0.030109,0.003578,-0.001334,0.000921
569,1.193251,0.609793,0.377794,1.255739,0.609430,0.379554,-0.062487,0.000363,-0.001760,0.003908
570,1.624604,1.071733,0.398383,1.651160,1.063697,0.405170,-0.026556,0.008036,-0.006787,0.000816
571,1.783660,1.095011,0.104295,1.814410,1.095510,0.104174,-0.030750,-0.000498,0.000121,0.000946
572,0.672024,1.875705,0.230844,0.662607,1.883875,0.215478,0.009417,-0.008169,0.015366,0.000392
573,1.623014,1.227139,0.127295,1.646812,1.222915,0.134765,-0.023798,0.004224,-0.007470,0.000640
574,1.322643,0.863440,0.480007,1.298160,0.862806,0.478349,0.024482,0.000634,0.001658,0.000603
575,0.710384,1.730640,0.436625,0.737759,1.735384,0.441056,-0.027375,-0.004744,-0.004431,0.000792
576,0.755884,0.527099,0.140206,0.820317,0.526109,0.139462,-0.064434,0.000990,0.000744,0.004153
577,0.941217,1.301981,0.256340,0.927412,1.312038,0.252724,0.013804,-0.010057,0.003616,0.000305
578,0.616378,1.645384,0.370953,0.625614,1.653266,0.368837,-0.009236,-0.007883,0.002116,0.000152
579,0.730245,1.037130,0.186669,0.661730,1.029380,0.184781,0.068515,0.007751,0.001887,0.004758
580,0.551667,1.512566,0.186467,0.565784,1.512319,0.193807,-0.014116,0.000248,-0.007341,0.000253
581,1.545114,1.754752,0.424605,1.499136,1.710234,0.440856,0.045978,0.044518,-0.016252,0.004360
582,1.461518,1.574616,0.458804,1.436231,1.561365,0.460953,0.025287,0.013251,-0.002149,0.000820
583,1.085928,0.962486,0.120966,1.132759,0.963980,0.121211,-0.046831,-0.001494,-0.000245,0.002195
584,0.506999,1.658615,0.406846,0.516574,1.663326,0.400414,-0.009576,-0.004711,0.006432,0.000155
585,1.893231,1.061967,0.195416,1.938027,1.077483,0.190038,-0.044796,-0.015515,0.005378,0.002276
586,0.637080,1.132524,0.495716,0.616550,1.141295,0.489902,0.020529,-0.008771,0.005814,0.000532
587,1.005675,0.788228,0.367580,0.991815,0.785595,0.370108,0.013860,0.002633,-0.002528,0.000205
588,0.830852,1.823429,0.418770,0.814598,1.828484,0.405073,0.016254,-0.005055,0.013697,0.000477
589,1.745676,0.751824,0.166819,1.735080,0.754963,0.167926,0.010596,-0.003139,-0.001107,0.000123
590,1.123520,0.661526,0.230857,1.149705,0.661625,0.229520,-0.026185,-0.000099,0.001337,0.000687
591,1.343081,0.784321,0.182848,1.411821,0.788580,0.182831,-0.068740,-0.004258,0.000017,0.004743
592,1.312554,1.908385,0.148322,1.291600,1.890948,0.150942,0.020954,0.017437,-0.002621,0.000750
593,0.820670,1.034864,0.169449,0.863410,1.039847,0.166979,-0.042740,-0.004982,0.002470,0.001858
594,1.103209,0.974360,0.255675,1.096649,0.977633,0.254848,0.006560,-0.003273,0.000827,0.000054
595,1.188164,0.599024,0.426034,1.185650,0.594437,0.426486,0.002514,0.004587,-0.000452,0.000028
596,1.474917,1.053470,0.126933,1.474564,1.049218,0.133053,0.000354,0.004252,-0.006120,0.000056
597,0.827841,0.952301,0.339548,0.804728,0.936679,0.350662,0.023113,0.015623,-0.011114,0.000902
598,1.974654,0.652720,0.314473,1.977118,0.656516,0.311123,-0.002465,-0.003796,0.003350,0.000032
599,1.985797,1.775698,0.168584,1.940412,1.740708,0.172239,0.045385,0.034990,-0.003656,0.003297
600,1.938552,1.399801,0.492566,1.935661,1.403456,0.490205,0.002891,-0.003656,0.002361,0.000027
601,1.544473,1.516851,0.488947,1.551330,1.511315,0.487088,-0.006857,0.005535,0.001859,0.000081
602,1.540581,0.998070,0.354141,1.541404,0.994793,0.352023,-0.000823,0.003277,0.002118,0.000016
603,1.825951,0.976950,0.440622,1.816226,0.980291,0.439151,0.009724,-0.003341,0.001471,0.000108
604,1.223196,1.002658,0.343413,1.224459,1.013565,0.336556,-0.001264,-0.010907,0.006857,0.000168
605,1.377555,1.073557,0.356237,1.346777,1.073039,0.352113,0.030779,0.000518,0.004124,0.000965
606,0.848638,1.381203,0.495352,0.832705,1.374405,0.492264,0.015933,0.006798,0.003088,0.000310
607,0.848909,1.424523,0.458712,0.868238,1.429412,0.447951,-0.019329,-0.004889,0.010761,0.000513
608,0.963273,1.606870,0.402898,0.966966,1.621579,0.393663,-0.003693,-0.014709,0.009235,0.000315
609,1.429649,0.589885,0.249809,1.478244,0.588550,0.251832,-0.048594,0.001334,-0.002022,0.002367
610,0.944922,0.727506,0.181754,0.948743,0.725066,0.184442,-0.003821,0.002439,-0.002688,0.000028
611,0.556860,1.885114,0.339230,0.581317,1.903656,0.331695,-0.024457,-0.018543,0.007535,0.000999
612,1.918815,1.608883,0.231476,1.891916,1.602620,0.233166,0.026899,0.006263,-0.001690,0.000766
613,0.917190,1.465403,0.404198,0.928161,1.486872,0.393835,-0.010971,-0.021469,0.010363,0.000689
614,1.281309,1.966351,0.359219,1.277055,1.975770,0.342004,0.004255,-0.009419,0.017214,0.000403
615,0.932683,0.535540,0.438774,0.964227,0.538637,0.439410,-0.031544,-0.003097,-0.000636,0.001005
616,0.996905,0.863373,0.315725,1.046852,0.869272,0.312663,-0.049946,-0.005899,0.003062,0.002539
617,1.859948,1.497509,0.199335,1.838597,1.491738,0.196297,0.021351,0.005771,0.003038,0.000498
618,1.531025,1.579253,0.343225,1.527721,1.578928,0.337787,0.003304,0.000325,0.005439,0.000041
619,1.072229,0.982455,0.276944,1.104500,0.987441,0.275390,-0.032271,-0.004985,0.001554,0.001069
620,0.509064,1.804800,0.127994,0.493343,1.792833,0.140008,0.015721,0.011967,-0.012014,0.000535
621,0.788698,1.451550,0.156613,0.797157,1.439120,0.158321,-0.008459,0.012430,-0.001708,0.000229
622,0.806330,0.637639,0.337052,0.777906,0.632045,0.338372,0.028424,0.005595,-0.001319,0.000841
623,1.746831,1.897719,0.194524,1.740929,1.876110,0.200110,0.005902,0.021609,-0.005586,0.000533
624,0.617247,1.587484,0.224585,0.618694,1.597380,0.222062,-0.001448,-0.009896,0.002524,0.000106
625,1.582511,0.867387,0.170574,1.563008,0.860282,0.173339,0.019503,0.007105,-0.002764,0.000438
626,0.873454,0.928029,0.279308,0.874596,0.929581,0.277527,-0.001142,-0.001552,0.001781,0.000007
627,1.453406,0.907791,0.412516,1.376802,0.907692,0.413841,0.076604,0.000099,-0.001325,0.005870
628,0.620024,1.958833,0.259298,0.633581,1.933973,0.272953,-0.013557,0.024859,-0.013655,0.000988
629,0.751649,1.162064,0.302117,0.751605,1.163951,0.297171,0.000044,-0.001887,0.004946,0.000028
630,1.602392,1.640487,0.427842,1.664312,1.650599,0.426289,-0.061919,-0.010112,0.001552,0.003939
631,1.690338,0.529717,0.252568,1.761683,0.531195,0.252005,-0.071345,-0.001479,0.000562,0.005093
632,1.781063,1.638287,0.468613,1.772774,1.620674,0.475725,0.008289,0.017613,-0.007112,0.000430
633,1.392775,0.729198,0.390659,1.454022,0.730126,0.394113,-0.061247,-0.000928,-0.003453,0.003764
634,0.885938,1.195477,0.281441,0.878522,1.199491,0.281696,0.007416,-0.004014,-0.000255,0.000071
635,1.062720,1.409038,0.128776,1.058382,1.408891,0.119924,0.004339,0.000147,0.008852,0.000097
636,0.704985,1.203888,0.161890,0.700491,1.204482,0.160587,0.004493,-0.000594,0.001303,0.000022
637,0.784439,0.519251,0.300280,0.796020,0.521154,0.298841,-0.011581,-0.001903,0.001438,0.000140
638,1.588018,1.237181,0.470276,1.574211,1.223150,0.471891,0.013808,0.014031,-0.001615,0.000390
639,1.910427,1.955739,0.249258,1.884800,1.938325,0.246553,0.025627,0.017414,0.002705,0.000967
640,1.234327,1.461573,0.335324,1.233278,1.463535,0.335483,0.001048,-0.001962,-0.000160,0.000005
641,1.113181,0.558240,0.468641,1.142197,0.559342,0.469558,-0.029016,-0.001102,-0.000917,0.000844
642,1.077239,1.348413,0.177691,1.100577,1.350339,0.178705,-0.023338,-0.001926,-0.001014,0.000549
643,1.154447,0.882888,0.465234,1.121424,0.883538,0.460993,0.033023,-0.000650,0.004241,0.001109
644,1.583368,1.264413,0.295449,1.555394,1.258452,0.293123,0.027974,0.005961,0.002325,0.000823
645,1.532734,1.544683,0.360363,1.535417,1.537242,0.363167,-0.002683,0.007441,-0.002805,0.000070
646,1.889778,1.603496,0.196941,1.870570,1.599966,0.200305,0.019208,0.003530,-0.003364,0.000393
647,0.551761,1.719690,0.352381,0.578976,1.748696,0.338696,-0.027215,-0.029007,0.013685,0.001769
648,1.514638,1.546207,0.358133,1.482334,1.538459,0.351075,0.032305,0.007748,0.007059,0.001153
649,0.891996,1.183206,0.372427,0.861308,1.176969,0.376284,0.030688,0.006237,-0.003857,0.000996
650,0.881432,1.403224,0.480711,0.932158,1.418123,0.474622,-0.050726,-0.014899,0.006089,0.002832
651,1.762274,0.518506,0.408389,1.604483,0.514782,0.410256,0.157790,0.003724,-0.001867,0.024915
652,1.466596,1.875324,0.259067,1.441509,1.846713,0.258270,0.025087,0.028611,0.000797,0.001449
653,1.379241,1.851493,0.307415,1.363733,1.847528,0.309077,0.015507,0.003966,-0.001662,0.000259
654,0.783235,1.134417,0.431900,0.795818,1.135811,0.434095,-0.012583,-0.001393,-0.002195,0.000165
655,0.879307,0.953329,0.487073,0.820611,0.955150,0.488054,0.058696,-0.001821,-0.000980,0.003449
656,1.487729,1.074183,0.223192,1.525464,1.066521,0.228044,-0.037735,0.007662,-0.004853,0.001506
657,1.117413,1.814601,0.391061,1.114377,1.809370,0.385780,0.003037,0.005230,0.005281,0.000064
658,0.633310,1.454270,0.410676,0.611140,1.461133,0.412821,0.022170,-0.006863,-0.002145,0.000543
659,1.016589,0.714070,0.399492,1.032041,0.710406,0.402289,-0.015451,0.003664,-0.002797,0.000260
660,1.895025,1.096955,0.223240,1.953701,1.103667,0.221786,-0.058676,-0.006712,0.001454,0.003490
661,1.980538,1.724584,0.100631,2.005634,1.746176,0.093507,-0.025096,-0.021591,0.007124,0.001147
662,0.604762,1.544475,0.309985,0.575501,1.553725,0.294249,0.029261,-0.009250,0.015736,0.001189
663,1.481782,1.599563,0.168254,1.455797,1.578838,0.169003,0.025985,0.020726,-0.000749,0.001105
664,1.061977,1.556071,0.179208,1.028672,1.551802,0.166981,0.033305,0.004268,0.012227,0.001277
665,0.772976,1.922725,0.280264,0.793654,1.929893,0.281533,-0.020677,-0.007168,-0.001269,0.000481
666,1.721556,0.778457,0.123593,1.764351,0.782189,0.123559,-0.042795,-0.003732,0.000034,0.001845
667,0.774094,1.638747,0.203741,0.742187,1.628042,0.195181,0.031907,0.010705,0.008560,0.001206
668,1.853410,1.113189,0.350735,1.847233,1.116781,0.348666,0.006177,-0.003592,0.002069,0.000055
669,1.436632,1.802543,0.166450,1.413153,1.788064,0.166203,0.023479,0.014479,0.000247,0.000761
670,0.939688,1.066593,0.210705,0.995837,1.073961,0.205508,-0.056149,-0.007368,0.005197,0.003234
671,1.013228,1.378470,0.291159,0.997080,1.374757,0.293382,0.016148,0.003713,-0.002223,0.000279
672,1.509207,0.651214,0.124423,1.624719,0.655837,0.124708,-0.115513,-0.004623,-0.000285,0.013365
673,1.627698,0.510840,0.332978,1.625366,0.508169,0.333586,0.002332,0.002671,-0.000608,0.000013
674,1.981428,0.645263,0.308934,1.930131,0.642997,0.307735,0.051298,0.002265,0.001198,0.002638
675,0.510893,1.404477,0.494759,0.513033,1.402470,0.494572,-0.002140,0.002007,0.000186,0.000009
676,1.642046,1.898193,0.289293,1.585528,1.877277,0.291024,0.056518,0.020915,-0.001732,0.003635
677,1.005545,1.144180,0.248314,1.013385,1.151029,0.241956,-0.007840,-0.006848,0.006358,0.000149
678,1.835228,1.999168,0.426739,1.863872,2.023467,0.426115,-0.028643,-0.024299,0.000624,0.001411
679,1.911487,1.497617,0.251374,1.899707,1.489447,0.255724,0.011780,0.008170,-0.004350,0.000224
680,0.585862,1.034044,0.232102,0.567812,1.034357,0.232205,0.018050,-0.000313,-0.000103,0.000326
681,0.650266,1.185379,0.379323,0.637219,1.188321,0.379678,0.013047,-0.002942,-0.000355,0.000179
682,1.587830,1.831956,0.155545,1.583861,1.813978,0.161742,0.003969,0.017978,-0.006197,0.000377
683,1.402864,1.803508,0.211787,1.442589,1.814672,0.212885,-0.039725,-0.011164,-0.001098,0.001704
684,1.548897,1.722578,0.247372,1.546535,1.713393,0.248181,0.002362,0.009185,-0.000809,0.000091
685,1.427528,1.488314,0.290080,1.410688,1.489341,0.277412,0.016839,-0.001027,0.012668,0.000445
686,1.119690,0.781902,0.494473,1.152467,0.784316,0.495891,-0.032777,-0.002414,-0.001418,0.001082
687,1.936321,1.718929,0.106652,1.953439,1.694142,0.109750,-0.017118,0.024786,-0.003098,0.000917
688,1.040308,0.568631,0.423023,1.203226,0.570781,0.423461,-0.162917,-0.002150,-0.000438,0.026547
689,0.988288,1.166459,0.342705,0.940811,1.171985,0.337715,0.047477,-0.005526,0.004990,0.002310
690,1.100248,1.418889,0.132548,1.072146,1.397036,0.143171,0.028102,0.021853,-0.010623,0.001380
691,1.141874,1.897225,0.472338,1.181322,1.915492,0.488348,-0.039447,-0.018267,-0.016010,0.002146
692,1.980307,1.785650,0.462081,2.003656,1.813302,0.451385,-0.023349,-0.027652,0.010696,0.001424
693,1.601417,0.940794,0.178031,1.656813,0.940082,0.181543,-0.055396,0.000713,-0.003512,0.003082
694,0.714742,1.280082,0.328757,0.699404,1.295871,0.315271,0.015338,-0.015789,0.013486,0.000666
695,1.785204,1.256955,0.151145,1.796621,1.259483,0.154477,-0.011417,-0.002528,-0.003332,0.000148
696,1.695231,0.952022,0.369225,1.711963,0.937663,0.373222,-0.016731,0.014360,-0.003997,0.000502
697,1.323120,1.812179,0.167221,1.305602,1.812702,0.170957,0.017518,-0.000523,-0.003736,0.000321
698,1.169430,0.673518,0.365057,1.175930,0.673467,0.366247,-0.006500,0.000051,-0.001190,0.000044
699,0.861352,0.817461,0.401301,0.858611,0.814284,0.402297,0.002741,0.003178,-0.000996,0.000019
700,1.489618,0.634148,0.273957,1.498385,0.634463,0.273706,-0.008768,-0.000316,0.000251,0.000077
701,1.573648,0.740353,0.471587,1.525956,0.750899,0.467918,0.047692,-0.010546,0.003669,0.002399
702,1.853973,1.649463,0.188150,1.847831,1.662837,0.185145,0.006142,-0.013374,0.003006,0.000226
703,0.886443,1.214453,0.459004,0.880478,1.210197,0.462479,0.005965,0.004257,-0.003475,0.000066
704,0.684647,0.703635,0.313817,0.720537,0.708951,0.311547,-0.035890,-0.005316,0.002271,0.001322
705,1.588122,0.635663,0.376714,1.582708,0.634857,0.375404,0.005413,0.000806,0.001310,0.000032
706,1.807911,1.897670,0.406535,1.812013,1.895123,0.413204,-0.004102,0.002547,-0.006669,0.000068
707,1.401019,1.465980,0.250804,1.403208,1.479117,0.242890,-0.002189,-0.013138,0.007914,0.000240
708,1.576164,1.604004,0.252660,1.566396,1.590198,0.261150,0.009768,0.013806,-0.008490,0.000358
709,1.463153,1.342850,0.442456,1.457015,1.330851,0.457738,0.006138,0.011999,-0.015282,0.000415
710,1.712671,0.835326,0.146276,1.738320,0.833211,0.146266,-0.025648,0.002116,0.000010,0.000662
711,0.631521,0.633709,0.396232,0.590246,0.632405,0.397949,0.041275,0.001304,-0.001717,0.001708
712,1.905816,1.616927,0.146442,1.933390,1.620681,0.150141,-0.027574,-0.003755,-0.003698,0.000788
713,1.051606,1.779995,0.481627,1.027164,1.771332,0.489342,0.024441,0.008663,-0.007714,0.000732
714,1.365375,0.502518,0.124754,1.281748,0.502760,0.124844,0.083627,-0.000242,-0.000090,0.006994
715,1.303405,1.770678,0.491940,1.290702,1.764577,0.492334,0.012703,0.006101,-0.000394,0.000199
716,0.979464,1.047536,0.371721,0.938112,1.036027,0.370210,0.041352,0.011509,0.001511,0.001845
717,1.694848,1.279627,0.340647,1.731914,1.293138,0.336768,-0.037066,-0.013511,0.003879,0.001571
718,0.833212,1.092969,0.315317,0.832744,1.103061,0.307224,0.000469,-0.010092,0.008093,0.000168
719,1.190904,0.717051,0.477156,1.163206,0.710072,0.481138,0.027698,0.006979,-0.003982,0.000832
720,1.755825,1.249749,0.282314,1.721101,1.237366,0.283165,0.034724,0.012383,-0.000851,0.001360
721,1.402198,0.718806,0.366140,1.387066,0.721648,0.362933,0.015132,-0.002842,0.003208,0.000247
722,1.701938,1.554450,0.339552,1.768741,1.568300,0.335840,-0.066804,-0.013850,0.003712,0.004668
723,0.963337,1.985503,0.149386,0.967758,1.985001,0.150593,-0.004421,0.000501,-0.001207,0.000021
724,1.995273,1.559783,0.291313,1.984033,1.525348,0.304287,0.011240,0.034435,-0.012974,0.001480
725,1.743031,1.242538,0.381656,1.750740,1.251860,0.374969,-0.007709,-0.009321,0.006687,0.000191
726,1.065063,1.971714,0.233258,1.044307,1.956430,0.251279,0.020756,0.015284,-0.018021,0.000989
727,1.741827,0.815920,0.393063,1.794779,0.815175,0.389444,-0.052952,0.000745,0.003619,0.002818
728,1.715628,1.550611,0.121027,1.698974,1.554902,0.113154,0.016654,-0.004291,0.007873,0.000358
729,1.798148,0.768530,0.295002,1.824640,0.766640,0.293610,-0.026492,0.001891,0.001392,0.000707
730,1.087712,1.976584,0.363700,1.085408,1.966917,0.387385,0.002304,0.009668,-0.023685,0.000660
731,1.772777,1.986595,0.319177,1.772053,1.996558,0.325203,0.000725,-0.009963,-0.006026,0.000136
732,1.006115,1.516848,0.496126,1.015167,1.524023,0.486620,-0.009052,-0.007175,0.009506,0.000224
733,1.636571,1.086595,0.311138,1.660976,1.086678,0.311673,-0.024405,-0.000083,-0.000535,0.000596
734,0.924560,1.544564,0.178037,0.878881,1.524735,0.182624,0.045679,0.019829,-0.004587,0.002501
735,1.784378,1.090659,0.152360,1.794581,1.092007,0.146297,-0.010203,-0.001349,0.006063,0.000143
736,1.628400,1.370576,0.422029,1.631606,1.370878,0.422801,-0.003207,-0.000302,-0.000773,0.000011
737,1.774715,1.564381,0.283013,1.791623,1.587305,0.281584,-0.016908,-0.022924,0.001429,0.000813
738,0.745542,0.706341,0.378382,0.779192,0.703727,0.380126,-0.033650,0.002614,-0.001744,0.001142
739,0.936622,0.717234,0.187255,0.868820,0.704925,0.188862,0.067803,0.012310,-0.001608,0.004751
740,1.622574,1.602978,0.103653,1.636789,1.609072,0.105982,-0.014216,-0.006094,-0.002329,0.000245
741,1.588936,1.363523,0.371327,1.616328,1.371518,0.375879,-0.027391,-0.007995,-0.004551,0.000835
742,1.982726,0.721408,0.480159,2.008705,0.729175,0.479731,-0.025978,-0.007767,0.000428,0.000735
743,1.140667,1.762490,0.470394,1.178016,1.779143,0.468651,-0.037349,-0.016653,0.001743,0.001675
744,0.644072,1.961238,0.171853,0.628793,1.969166,0.149297,0.015279,-0.007927,0.022556,0.000805
745,0.578708,1.970415,0.360039,0.568227,1.947512,0.376779,0.010482,0.022903,-0.016740,0.000915
746,1.390089,1.954590,0.350789,1.362629,1.932817,0.356560,0.027460,0.021773,-0.005771,0.001261
747,1.105991,0.550989,0.196342,1.079977,0.550891,0.195699,0.026014,0.000098,0.000644,0.000677
748,1.232939,1.531976,0.481822,1.232859,1.527660,0.482839,0.000080,0.004316,-0.001017,0.000020
749,1.479195,1.063057,0.376718,1.466790,1.073797,0.367583,0.012406,-0.010739,0.009135,0.000353
750,1.692988,1.487778,0.411092,1.633047,1.475067,0.405874,0.059941,0.012711,0.005218,0.003782
751,1.797344,1.475466,0.210086,1.847992,1.505956,0.202802,-0.050648,-0.030490,0.007284,0.003548
752,1.479793,1.050985,0.148000,1.482685,1.056368,0.148305,-0.002892,-0.005384,-0.000305,0.000037
753,0.623955,1.233828,0.367517,0.577316,1.216902,0.374617,0.046639,0.016926,-0.007100,0.002512
754,1.264623,0.534540,0.329193,1.266398,0.529930,0.332482,-0.001775,0.004610,-0.003289,0.000035
755,1.358946,0.910587,0.398144,1.343280,0.910072,0.396688,0.015666,0.000515,0.001456,0.000248
756,1.691516,0.771645,0.293677,1.634365,0.766415,0.294567,0.057151,0.005230,-0.000891,0.003294
757,1.466895,1.150485,0.328569,1.475674,1.146662,0.333203,-0.008779,0.003823,-0.004633,0.000113
758,0.649162,0.595247,0.463552,0.656142,0.598926,0.460963,-0.006980,-0.003679,0.002589,0.000069
759,1.692837,0.777335,0.425147,1.642887,0.777509,0.424017,0.049951,-0.000175,0.001130,0.002496
760,0.529620,1.334090,0.314567,0.520415,1.336958,0.321809,0.009204,-0.002868,-0.007243,0.000145
761,1.718294,1.232845,0.307560,1.759223,1.233357,0.303544,-0.040929,-0.000512,0.004017,0.001692
762,1.377082,1.570624,0.416027,1.397059,1.578735,0.413628,-0.019977,-0.008111,0.002399,0.000471
763,0.686134,1.629482,0.486272,0.676684,1.611725,0.492498,0.009450,0.017757,-0.006226,0.000443
764,1.846403,0.770996,0.339641,1.939245,0.779311,0.338472,-0.092841,-0.008315,0.001169,0.008690
765,0.769906,1.332083,0.420205,0.792948,1.340478,0.421297,-0.023042,-0.008396,-0.001092,0.000603
766,0.684568,0.693224,0.182492,0.674955,0.695506,0.181638,0.009613,-0.002282,0.000854,0.000098
767,0.741815,1.343744,0.440580,0.792234,1.346651,0.439478,-0.050419,-0.002907,0.001102,0.002552
768,0.552508,1.969893,0.302459,0.550571,1.949679,0.309935,0.001937,0.020213,-0.007476,0.000468
769,1.045339,1.316641,0.269221,0.998277,1.304716,0.272533,0.047063,0.011925,-0.003313,0.002368
770,1.917843,0.500128,0.220240,1.918196,0.504717,0.218202,-0.000353,-0.004589,0.002038,0.000025
771,1.919322,1.279165,0.413121,1.919970,1.275624,0.410971,-0.000648,0.003540,0.002150,0.000018
772,1.488736,1.167380,0.330829,1.493312,1.166846,0.333821,-0.004576,0.000534,-0.002992,0.000030
773,1.542652,1.283999,0.494408,1.559460,1.297612,0.487160,-0.016807,-0.013612,0.007248,0.000520
774,1.028176,1.307314,0.183936,1.020007,1.300415,0.184426,0.008169,0.006899,-0.000490,0.000115
775,0.648514,1.729645,0.194840,0.643192,1.741410,0.185369,0.005322,-0.011765,0.009471,0.000256
776,0.782110,0.949564,0.433051,0.784797,0.932760,0.443810,-0.002686,0.016804,-0.010759,0.000405
777,1.936134,1.403217,0.186416,1.909484,1.409339,0.187506,0.026651,-0.006122,-0.001090,0.000749
778,1.038598,0.692738,0.348925,1.044775,0.686506,0.352091,-0.006177,0.006232,-0.003166,0.000087
779,0.611539,0.882451,0.252713,0.598882,0.881524,0.252170,0.012657,0.000927,0.000543,0.000161
